ObjectID,Date_Updated,F7_Day_MA_NA,New_Cases_NC,F7_Day_MA_NC,Doubling_Time,Curr_Hosp_Inpatients,F7_Day_MA_Hosp,Curr_ICU,F7_Day_MA_ICU,Curr_Ventilator,F7_Day_MA_Vent,Record_Status,New_Admissions,ACS_Admiss,DisplayDate,No_Data,NC_L7day
669,2021/12/17 21:59:59+00,17.143,403,182.714,287.549,118,116.286,37,40,19,18.286,Past,14,0,12/17/2021,,1279
670,2021/12/18 21:59:59+00,16.571,0,182.714,287.549,108,115.714,34,39.714,19,18.429,Past,18,0,12/18/2021,,1279
671,2021/12/19 21:59:59+00,16.286,0,182.714,287.549,111,114.714,32,38.286,18,18.429,Past,19,0,12/19/2021,,1279
672,2021/12/20 21:59:59+00,15.429,320,207.143,243.48,103,112.143,36,37.286,18,18.286,Past,9,0,12/20/2021,,1450
673,2021/12/21 21:59:59+00,15.143,845,279,222.044,104,110.429,34,36.143,18,18.286,Past,11,0,12/21/2021,,1953
674,2021/12/22 21:59:59+00,16,663,352.714,156.432,109,109.857,36,35.429,16,18,Past,24,0,12/22/2021,,2469
675,2021/12/23 21:59:59+00,18.714,0,318.714,104.066,126,111.286,36,35,17,17.857,Past,36,0,12/23/2021,,2231
676,2021/12/24 21:59:59+00,21,0,261.143,73.081,131,113.143,37,35,16,17.429,Past,30,0,12/24/2021,,1828
677,2021/12/25 21:59:59+00,22.857,0,261.143,73.081,143,118.143,44,36.429,14,16.714,Past,31,0,12/25/2021,,1828
678,2021/12/26 21:59:59+00,24.571,0,261.143,73.081,160,125.143,48,38.714,21,17.143,Past,31,0,12/26/2021,,1828
679,2021/12/27 21:59:59+00,28.429,469,282.429,61.034,176,135.571,51,40.857,23,17.857,Past,36,0,12/27/2021,,1977
680,2021/12/28 21:59:59+00,36,865,285.286,60.919,203,149.714,58,44.286,25,18.857,Past,64,0,12/28/2021,,1997
681,2021/12/29 21:59:59+00,42.571,1084,345.429,53.696,232,167.286,62,48,25,20.143,Past,70,0,12/29/2021,,2418
682,2021/12/30 21:59:59+00,45.143,868,469.429,68.618,243,184,54,50.571,23,21,Past,54,0,12/30/2021,,3286
683,2021/12/31 21:59:59+00,50.571,854,591.429,83.885,265,203.143,56,53.286,22,21.857,Past,68,0,12/31/2021,,4140
684,2022/01/01 21:59:59+00,57.714,0,591.429,83.885,281,222.857,63,56,26,23.571,Past,81,0,1/1/2022,,4140
685,2022/01/02 21:59:59+00,62.429,0,591.429,83.885,295,242.143,64,58.286,26,24.286,Past,64,0,1/2/2022,,4140
686,2022/01/03 21:59:59+00,65.714,1045,673.714,69.344,314,261.857,65,60.286,24,24.429,Past,59,0,1/3/2022,,4716
687,2022/01/04 21:59:59+00,70.857,1149,714.286,66.109,354,283.429,61,60.714,25,24.429,Past,100,0,1/4/2022,,5000
688,2022/01/05 21:59:59+00,74.429,1250,738,64.936,385,305.286,69,61.714,29,25,Past,95,0,1/5/2022,,5166
689,2022/01/06 21:59:59+00,81.714,1320,802.571,60.218,404,328.286,92,67.143,33,26.429,Past,105,0,1/6/2022,,5618
690,2022/01/07 21:59:59+00,86.571,1122,840.857,57.072,435,352.571,93,72.429,48,30.143,Past,102,0,1/7/2022,,5886
691,2022/01/08 21:59:59+00,92.571,0,840.857,57.072,474,380.143,103,78.143,47,33.143,Past,123,0,1/8/2022,,5886
692,2022/01/09 21:59:59+00,102.714,0,840.857,57.072,526,413.143,114,85.286,64,38.571,Past,135,0,1/9/2022,,5886
693,2022/01/10 21:59:59+00,107.857,1625,923.714,52.951,539,445.286,122,93.429,68,44.857,Past,95,0,1/10/2022,,6466
694,2022/01/11 21:59:59+00,110.143,1218,933.571,52.83,553,473.714,132,103.571,65,50.571,Past,116,0,1/11/2022,,6535
695,2022/01/12 21:59:59+00,111.714,1080,909.286,55.115,555,498,128,112,68,56.143,Past,106,0,1/12/2022,,6365
696,2022/01/13 21:59:59+00,113.857,1299,906.286,55.77,563,520.714,127,117,63,60.429,Past,120,0,1/13/2022,,6344
697,2022/01/14 21:59:59+00,117.571,1563,969.286,52.756,579,520.714,132,117,71,60.429,Past,128,0,1/14/2022,,6785
698,2022/01/15 21:59:59+00,120.143,0,969.286,52.756,615,561.429,136,127.286,69,66.857,Past,141,0,1/15/2022,,6785
699,2022/01/16 21:59:59+00,117.714,0,969.286,52.756,633,576.714,139,130.857,69,67.571,Past,118,0,1/16/2022,,6785
700,2022/01/17 21:59:59+00,119.714,0,737.143,44.317,656,593.429,133,132.429,72,68.143,Past,109,0,1/17/2022,,5160
701,2022/01/18 21:59:59+00,120.714,3862,1114.857,51.37,682,611.857,145,134.286,68,68.571,Past,123,0,1/18/2022,,7804
702,2022/01/19 21:59:59+00,128.857,1047,1110.143,52.524,728,636.571,152,137.714,76,69.714,Active,163,0,1/19/2022,,7771
