,date,0-4-high,5-18-high,19-49-high,50-64-high,65-high,0-4-low,5-18-low,19-49-low,50-64-low,65-low
173,2021-08-22,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
174,2021-08-23,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
175,2021-08-24,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
176,2021-08-25,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
177,2021-08-26,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
178,2021-08-27,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
179,2021-08-28,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
180,2021-08-29,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
181,2021-08-30,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
182,2021-08-31,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
183,2021-09-01,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
184,2021-09-02,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
185,2021-09-03,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
186,2021-09-04,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
187,2021-09-05,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
188,2021-09-06,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
189,2021-09-07,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
190,2021-09-08,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
191,2021-09-09,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
192,2021-09-10,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
193,2021-09-11,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
194,2021-09-12,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
195,2021-09-13,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
196,2021-09-14,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
197,2021-09-15,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
198,2021-09-16,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
199,2021-09-17,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
200,2021-09-18,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
201,2021-09-19,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
202,2021-09-20,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
203,2021-09-21,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
204,2021-09-22,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
205,2021-09-23,0,134311.51218202038,312418.0,216392.0,207526.0,0,77638.40195243232,951584.6359433671,244195.6328688634,180458.982973875
